staff_id,department,grade,contract_type,fte,start_date,last_promotion_date,gender,ethnicity,exit_date
S00370,IT Services,G4,Fixed-term,1.0,2021-10-07,,Male,White,
S00371,Communications,G6,Fixed-term,1.0,2008-10-11,,Male,Other,2009-09-18
S00372,Planning,G8,Permanent,1.0,2016-11-26,,Male,White,
S00373,IT Services,G6,Permanent,1.0,2009-10-09,,Male,White,
S00374,Procurement,G5,Permanent,1.0,2011-12-02,,Female,White,
S00375,Customer Services,G6,Permanent,1.0,2011-10-18,,F,White,
S00376,Sales,G6,Permanent,1.0,2022-03-10,,Female,White,
S00377,Marketing,G3,Permanent,1.0,2010-05-24,,Female,Asian,
S00378,HR,G3,Permanent,1.0,2017-01-16,,Female,Black,
S00379,Sales,G7,Permanent,1.0,2019-03-18,,Female,White,
S00380,Estates,G6,Permanent,0.41,2017-12-06,,Male,White,
S00381,IT Services,G6,Permanent,1.0,2022-03-16,,Male,White,
S00382,HR,G5,Permanent,0.61,2012-07-03,,Female,White,
S00383,Commercial Services,G6,Permanent,1.0,2021-10-24,2027-10-23,Male,White,
S00384,Marketing,G5,Fixed-term,1.0,2017-06-30,,Male,Asian,
S00385,Communications,G5,Permanent,1.0,2017-05-24,2022-05-23,Male,White,
S00386,Estates,G5,Permanent,1.0,2019-09-03,2025-09-01,Male,White,
S00387,IT Services,G6,Permanent,1.0,2018-01-29,,Female,White,
S00388,Legal and Governance,G7,Permanent,1.0,2022-02-13,,Female,Other,
S00389,Estates,G4,Permanent,0.38,2021-11-16,2026-11-15,Female,White,
S00390,Finance,G3,Permanent,1.0,2023-12-17,,Female,White,
S00391,HR,G6,Permanent,1.0,2010-09-04,,Female,White,
S00392,Facilities,G5,Permanent,0.84,2022-12-24,,Female,Mixed,
S00393,Procurement,G6,Permanent,0.23,2010-03-10,,Female,White,
S00394,Sales,G3,Fixed-term,1.0,2008-09-24,,Male,White,2008-11-21
S00395,Finance,G5,Permanent,1.0,2013-10-02,,Male,White,
S00396,Estates,G7,Permanent,1.0,2015-10-12,,Male,Asian,
S00397,IT Services,G8,Permanent,1.0,2013-12-25,,Male,White,
S00398,Legal and Governance,G7,Permanent,1.0,2015-11-22,,Male,Asian,2016-11-29
S00399,Sales,G5,Permanent,1.0,2020-07-24,,M,White,
S00400,Communications,G6,Permanent,1.0,2012-12-02,,Male,Mixed,
S00401,Procurement,G6,Permanent,1.0,2015-12-02,,Male,White,2017-09-06
S00402,Legal and Governance,G5,Fixed-term,1.0,2009-02-16,,Female,White,
S00403,Communications,G4,Fixed-term,1.0,2016-07-25,2022-07-24,Male,White,
S00404,Customer Services,G4,Permanent,1.0,2013-10-03,,Male,White,
S00405,Planning,G7,Fixed-term,1.0,2016-08-23,,Male,White,
S00406,Planning,G4,Fixed-term,1.0,2021-07-31,,Female,White,
S00407,Finance,G6,Permanent,0.68,2010-04-02,,Male,White,
S00408,Security,G6,Permanent,0.71,2020-05-15,2024-05-14,Male,White,
S00409,Finance,G9,Permanent,1.0,2008-10-04,,Male,White,
S00410,Communications,G5,Permanent,1.0,2012-09-18,2016-09-17,Female,Black,
S00411,Research and Development,G6,Permanent,1.0,2019-03-31,2025-03-29,Male,White,
S00412,Customer Services,G3,Permanent,1.0,2022-04-06,,Female,White,
S00413,Marketing,G4,Fixed-term,0.41,2015-07-25,2019-07-24,Male,White,
S00414,Communications,G6,Fixed-term,1.0,2012-03-17,2018-03-16,Male,White,
S00415,Marketing,G6,Permanent,1.0,2014-10-15,2017-10-14,Other,Black,
S00416,Marketing,G6,Permanent,0.7,2015-07-04,,Female,Asian,
S00417,Facilities,G5,Permanent,1.0,2019-10-03,,Female,White,
S00418,Planning,G8,Permanent,1.0,2014-11-20,,Male,White,
S00419,Legal and Governance,G5,Fixed-term,1.0,2010-06-25,,Male,White,
S00420,Sales,G5,Fixed-term,1.0,2015-10-28,,Female,White,
S00421,Sales,G5,Fixed-term,1.0,2021-04-18,,Male,White,2021-11-14
S00422,Planning,G3,Permanent,1.0,2011-12-02,,Female,White,
S00423,IT Services,G6,Permanent,1.0,2008-07-01,,Male,White,
S00424,Sales,G5,Fixed-term,1.0,2019-04-01,,Male,White,
S00425,Legal and Governance,G6,Fixed-term,1.0,2017-04-27,,M,White,
S00426,HR,7,Permanent,1.0,2015-08-29,,Female,White,
S00427,Planning,G7,Permanent,1.0,2021-10-08,,Male,White,
S00428,Procurement,G5,Permanent,1.0,2013-08-05,,Female,White,
S00429,Sales,G6,Permanent,1.0,2013-04-07,2018-04-06,Male,White,
S00430,Facilities,G5,Permanent,1.0,2011-10-01,,Female,White,2014-01-15
S00431,Finance,G3,Permanent,1.0,2016-09-12,,Female,White,
S00432,Commercial Services,G3,Fixed-term,0.64,2009-08-29,,Female,Asian,2015-04-08
S00433,Planning,G5,Fixed-term,1.0,2008-08-23,2012-08-22,Male,White,
S00434,Sales,G6,Permanent,1.0,2023-09-24,,Male,White,2024-05-27
S00435,IT Services,G4,Permanent,1.0,2014-03-27,,Male,Black,
S00436,Research and Development,G6,Permanent,1.0,2011-02-15,,Female,Other,
S00437,Planning,G3,Permanent,1.0,2011-10-02,2015-10-01,Female,Other,
S00438,Customer Services,G8,Permanent,0.75,2008-07-12,,Male,White,
S00439,Facilities,G4,Permanent,0.37,2015-08-28,,Female,White,
S00440,Sales,G4,Permanent,0.79,2008-11-22,,Female,White,
S00441,Sales,G3,Fixed-term,1.0,2022-04-08,,Female,White,
S00442,Facilities,G4,Permanent,1.0,2009-03-08,2012-03-07,Male,White,
S00443,Communications,G6,Permanent,1.0,2019-05-12,,Female,White,2021-11-01
S00444,Marketing,G8,Permanent,0.85,2021-02-01,,Male,White,
S00445,Legal and Governance,G6,Permanent,1.0,2022-02-09,,Male,White,
S00446,IT Services,G6,Permanent,1.0,2018-04-02,,Male,White,
S00447,Facilities,G7,Permanent,1.0,2010-04-03,,Male,White,
S00448,Security,G8,Permanent,0.7,2024-07-09,,Male,White,
S00449,Customer Services,G5,Fixed-term,1.0,2015-08-20,,Female,White,
S00450,Marketing,G9,Permanent,1.0,2014-04-24,,Other,White,
S00451,Security,G6,Permanent,1.0,2018-02-18,,Male,Asian,2022-02-13
S00452,Communications,G4,Permanent,1.0,2023-02-09,,Male,White,
S00453,Research and Development,G8,Permanent,0.3,2014-10-23,,Male,White,
S00454,Security,G4,Fixed-term,1.0,2021-11-05,,Male,White,
S00455,Sales,G5,Permanent,1.0,2019-03-20,,Female,White,2023-08-15
S00456,Estates,G7,Permanent,1.0,2015-09-01,2021-08-30,Male,White,
S00457,Facilities,G6,Permanent,1.0,2012-07-21,2016-07-20,Female,White,
S00458,Facilities,G5,Permanent,1.0,2016-07-06,,Female,White,
S00459,Commercial Services,G6,Fixed-term,1.0,2016-03-15,,F,White,
S00460,Procurement,G4,Fixed-term,0.6,2013-11-14,,M,White,
S00461,Estates,G3,Permanent,1.0,2017-04-15,,Male,White,
S00462,Procurement,G6,Permanent,1.0,2023-09-27,,Male,Other,2023-12-23
S00463,Estates,G8,Permanent,0.61,2019-12-06,,Male,White,
S00464,Sales,G5,Fixed-term,1.0,2010-06-11,,Male,White,
S00465,Research and Development,G6,Permanent,1.0,2023-06-06,,Female,Other,
S00466,Legal and Governance,G4,Fixed-term,0.84,2017-02-01,,Female,White,
S00467,Sales,G4,Fixed-term,1.0,2019-02-14,,Female,White,
S00468,Estates,G6,Permanent,1.0,2014-11-06,,Male,White,
S00469,Communications,G7,Permanent,0.43,2019-09-26,,Female,White,
S00470,IT Services,G3,Permanent,1.0,2020-04-04,,Male,White,
S00471,Estates,G5,Permanent,1.0,2023-11-23,,Male,Black,
S00472,Planning,G6,Permanent,1.0,2018-04-29,2021-04-28,F,White,
S00473,Marketing,G6,Permanent,1.0,2015-07-18,2019-07-17,Male,White,
S00474,Communications,G8,Permanent,0.5,2019-04-14,,Female,Other,
S00475,Sales,G5,Permanent,1.0,2016-01-22,,Male,White,
S00476,Research and Development,G5,Permanent,0.61,2019-01-20,,Female,Mixed,
S00477,Customer Services,G6,Permanent,1.0,2017-11-19,2023-11-18,Other,White,
S00478,Estates,G5,Permanent,1.0,2009-09-22,,F,Asian,
S00479,IT Services,G5,Fixed-term,1.0,2018-07-21,,F,White,
S00480,IT Services,G5,Permanent,1.0,2019-12-31,,Male,White,
S00481,Customer Services,G5,Permanent,1.0,2021-09-19,2027-09-18,Female,White,
S00482,Communications,G7,Permanent,1.0,2011-12-31,,Female,White,2018-11-27
S00483,Finance,G4,Permanent,1.0,2018-05-10,,Female,White,2023-12-08
S00484,Sales,G5,Permanent,1.0,2016-02-10,2021-02-08,Female,Black,
S00485,Finance,G4,Permanent,1.0,2009-01-17,,Male,Asian,
S00486,Estates,G4,Permanent,1.0,2018-12-21,,Male,White,
S00487,Customer Services,G3,Fixed-term,0.62,2014-07-14,,Male,Asian,
S00488,Communications,G4,Permanent,1.0,2012-04-17,2015-04-17,Female,White,
S00489,Commercial Services,G5,Permanent,0.38,2014-09-27,,Male,Mixed,
S00490,Marketing,G7,Fixed-term,1.0,2013-05-29,2016-05-28,Male,Asian,
S00491,IT Services,G6,Permanent,1.0,2009-06-29,,Male,Asian,
S00492,Communications,G4,Permanent,1.0,2014-01-04,,Female,White,2017-09-30
S00493,IT Services,G5,Permanent,1.0,2019-08-31,,Male,White,
S00494,Research and Development,G5,Fixed-term,1.0,2016-01-29,,Male,Black,
S00495,IT Services,G6,Permanent,1.0,2023-07-01,,Female,White,2023-11-30
S00496,Communications,G5,Permanent,1.0,2018-06-07,,Other,White,
S00497,Sales,G5,Fixed-term,1.0,2012-06-03,,Female,White,2020-10-24
S00498,HR,G6,Permanent,1.0,2012-09-04,,M,White,
S00499,Communications,G8,Permanent,1.0,2011-01-19,,Female,Black,
S00500,Facilities,G5,Permanent,1.0,2017-01-24,,Female,Mixed,
S00501,Legal and Governance,G4,Permanent,1.0,2014-09-30,,Female,Asian,
S00502,HR,G6,Permanent,0.44,2012-06-28,,Female,White,
S00503,Sales,G8,Permanent,1.0,2009-01-15,,Male,White,
S00504,IT Services,G5,Permanent,1.0,2022-12-25,,Female,White,
S00505,Communications,G3,Fixed-term,1.0,2021-10-18,,Female,Asian,2024-06-03
S00506,Sales,G4,Fixed-term,1.0,2018-07-06,,Male,White,
S00507,Estates,G3,Permanent,1.0,2015-08-25,,Male,Black,
S00508,Estates,G7,Permanent,1.0,2018-02-06,,Male,White,
S00509,Research and Development,G8,Permanent,1.0,2015-12-22,,F,White,
S00510,Sales,G6,Permanent,1.0,2023-10-21,,Male,White,
S00511,Estates,G4,Permanent,1.0,2018-12-17,,Female,White,
S00512,Finance,G7,Fixed-term,1.0,2023-11-22,,Male,White,
S00513,Legal and Governance,G5,Permanent,1.0,2022-06-03,,Female,White,
S00514,Commercial Services,G5,Permanent,1.0,2008-09-18,2013-09-17,Male,White,
S00515,HR,G6,Fixed-term,1.0,2010-05-25,2016-05-23,Male,Other,
S00516,Estates,G4,Permanent,0.65,2011-10-12,,Male,White,
S00517,IT Services,G3,Permanent,1.0,2020-09-06,,Other,White,
S00518,Communications,G7,Permanent,0.72,2023-11-16,,Female,Asian,2024-08-02
S00519,HR,G5,Fixed-term,1.0,2020-05-17,,Female,White,
S00520,Procurement,G4,Permanent,0.83,2019-03-14,,Male,White,
S00521,Marketing,G6,Permanent,1.0,2019-12-06,2024-12-04,Female,White,
S00522,HR,G5,Fixed-term,1.0,2018-06-19,,Male,White,
S00523,Communications,G6,Permanent,1.0,2018-02-01,,Female,White,
S00524,Planning,G3,Permanent,1.0,2011-02-09,,Male,White,
S00525,HR,G3,Permanent,1.0,2018-03-19,,Female,Black,
S00526,IT Services,G6,Permanent,0.83,2024-03-15,,Male,White,
S00527,Facilities,G6,Permanent,1.0,2018-06-26,,Female,White,2021-06-12
S00528,Sales,G6,Permanent,1.0,2017-07-14,,Female,White,
S00529,Sales,G7,Permanent,0.33,2014-09-29,2019-09-28,Male,White,
S00530,Customer Services,G5,Permanent,1.0,2019-07-20,,Male,Black,
S00531,Marketing,G6,Fixed-term,1.0,2014-01-06,,Male,Asian,
S00532,Estates,G4,Permanent,0.39,2012-01-13,2016-01-12,Female,White,
S00533,Communications,G4,Permanent,1.0,2023-10-17,,Male,White,
S00534,Facilities,G3,Permanent,1.0,2024-08-06,,Female,White,
S00535,Sales,G3,Permanent,1.0,2024-05-12,,Female,Asian,
S00536,Legal and Governance,G4,Permanent,0.41,2011-08-09,,Male,Mixed,
S00537,Research and Development,G4,Permanent,1.0,2023-03-18,,F,White,
S00538,Customer Services,G5,Permanent,1.0,2019-09-09,,Female,White,
S00539,IT Services,G5,Permanent,1.0,2021-03-04,,Male,White,
S00540,Legal and Governance,G9,Permanent,1.0,2017-06-24,,Male,White,2022-08-19
S00541,Commercial Services,G6,Permanent,1.0,2015-02-24,,Female,White,
S00542,IT Services,G4,Fixed-term,1.0,2018-09-08,,Male,Asian,
S00543,Communications,G9,Permanent,1.0,2015-06-22,,Male,Other,
S00544,Estates,G6,Fixed-term,1.0,2011-10-24,2015-10-23,Male,White,
S00545,Legal and Governance,G4,Permanent,1.0,2008-11-19,,Female,Black,2015-10-11
S00546,Finance,G7,Permanent,1.0,2018-11-12,,Male,Asian,
S00547,Facilities,G5,Fixed-term,1.0,2018-03-12,,Male,Other,
S00548,HR,G4,Fixed-term,0.21,2012-07-08,,Female,White,
S00549,Legal and Governance,G6,Permanent,1.0,2017-01-04,,Female,Black,2018-01-04
S00550,Communications,G5,Permanent,0.38,2011-05-19,,Female,White,
S00551,Marketing,G8,Permanent,1.0,2021-06-28,,Female,White,
S00552,Legal and Governance,G7,Fixed-term,1.0,2017-08-26,,Other,Other,
S00553,Facilities,G8,Permanent,1.0,2012-12-09,,F,Asian,
S00554,Legal and Governance,G7,Permanent,1.0,2010-01-27,,Female,White,
S00555,Communications,G6,Permanent,1.0,2014-04-12,,Female,White,
S00556,Sales,G5,Permanent,0.64,2023-02-07,,Female,White,
S00557,Customer Services,G4,Fixed-term,1.0,2019-05-19,,Male,White,2020-10-21
S00558,Estates,G6,Permanent,1.0,2014-03-22,,Female,White,
S00559,Communications,G3,Fixed-term,1.0,2017-04-21,,Female,Other,
S00560,Sales,G5,Permanent,0.73,2023-10-30,,Male,Asian,
S00561,Procurement,G5,Permanent,1.0,2016-12-22,,Female,Other,
S00562,Planning,G8,Permanent,1.0,2014-11-28,2019-11-27,Male,White,
S00563,Research and Development,G8,Permanent,1.0,2011-12-27,,Female,White,
S00564,Communications,G3,Fixed-term,1.0,2015-01-17,,Female,White,
S00565,IT Services,G7,Permanent,1.0,2015-01-29,,Male,White,
S00566,Estates,G3,Permanent,1.0,2019-12-27,,Female,White,2023-12-18
S00567,Facilities,G6,Permanent,1.0,2022-12-26,,Female,White,
S00568,Facilities,G4,Permanent,1.0,2015-09-06,,Female,White,
S00569,Communications,G5,Permanent,1.0,2019-12-21,,Male,Asian,
S00570,Finance,G8,Permanent,1.0,2024-02-25,,Male,White,2024-04-22
S00571,Legal and Governance,G5,Fixed-term,1.0,2017-03-09,,Male,White,
S00572,HR,G7,Permanent,1.0,2017-06-21,,Female,White,
S00573,Facilities,G7,Permanent,1.0,2014-03-09,,Female,White,
S00574,Sales,G7,Permanent,1.0,2014-03-27,,F,White,
S00575,Procurement,G7,Permanent,1.0,2011-03-01,,Female,White,2018-04-06
S00576,Procurement,G6,Fixed-term,1.0,2011-08-18,2016-08-16,Female,White,
S00577,Planning,G8,Permanent,1.0,2011-10-07,,Female,Mixed,
S00578,Security,G9,Permanent,1.0,2011-10-17,,Female,White,
S00579,HR,G6,Permanent,1.0,2008-11-12,,Female,White,
S00580,Research and Development,G4,Fixed-term,1.0,2014-01-12,,Female,White,2023-07-23
S00581,IT Services,G4,Permanent,0.71,2023-12-08,,Female,White,
S00582,Customer Services,G8,Permanent,1.0,2010-08-16,,Female,White,
S00583,Communications,G6,Permanent,0.36,2022-11-03,,Female,Asian,2023-06-03
S00584,Legal and Governance,G5,Permanent,1.0,2019-05-20,,Female,Mixed,
S00585,IT Services,G5,Permanent,1.0,2009-06-04,,M,White,
S00586,HR,G4,Fixed-term,1.0,2022-08-30,,Female,White,2024-07-11
S00587,Sales,G4,Permanent,1.0,2024-02-04,,Male,White,
S00588,Facilities,G8,Permanent,1.0,2015-10-22,,Female,White,2018-09-19
S00589,Finance,G4,Permanent,0.35,2016-07-01,,Female,Black,2019-10-08
S00590,Finance,G7,Permanent,1.0,2022-12-17,,Male,White,
S00591,Customer Services,G4,Permanent,1.0,2014-09-06,,Female,White,
S00592,Communications,G6,Permanent,1.0,2019-09-27,,Female,White,
S00593,Security,G4,Permanent,0.87,2008-06-27,,Male,White,
S00594,Customer Services,G7,Permanent,1.0,2022-04-24,,Male,Asian,
S00595,Commercial Services,G5,Fixed-term,1.0,2010-01-10,,Female,White,
S00596,Marketing,G3,Permanent,1.0,2013-02-03,2016-02-03,Female,Asian,
S00597,Communications,G4,Permanent,1.0,2010-05-23,,Male,White,
S00598,Sales,G6,Permanent,0.25,2018-01-08,,Male,Asian,
S00599,Procurement,G8,Permanent,1.0,2022-09-01,,M,White,
S00600,Customer Services,G5,Permanent,1.0,2013-02-27,,Male,White,
S00601,Customer Services,G5,Fixed-term,1.0,2010-09-10,,Male,White,2017-01-19
S00602,IT Services,G5,Fixed-term,0.31,2016-02-05,,Male,Asian,
S00603,Facilities,G5,Permanent,1.0,2019-03-03,,Female,White,
S00604,Commercial Services,G3,Fixed-term,1.0,2015-11-01,,Female,Mixed,
S00605,Planning,G6,Permanent,1.0,2021-11-26,,Female,White,
S00606,Marketing,G4,Permanent,1.0,2011-09-08,,Male,Other,
S00607,HR,G6,Fixed-term,1.0,2015-12-14,,Female,White,
S00608,Marketing,G6,Permanent,0.76,2014-09-12,2019-09-11,Male,White,
S00609,Commercial Services,G7,Permanent,1.0,2016-07-11,2020-07-10,Female,Asian,
S00610,Procurement,G6,Permanent,1.0,2020-09-06,,Male,White,
S00611,Estates,G6,Permanent,1.0,2009-05-15,,Male,White,
S00612,Sales,G3,Permanent,1.0,2022-06-28,,Female,Other,
S00613,Estates,G9,Permanent,1.0,2009-05-06,,Male,White,
S00614,Sales,G5,Permanent,1.0,2014-08-24,,Male,White,
S00615,Estates,G3,Permanent,1.0,2018-06-15,,Female,White,
S00616,Marketing,G7,Permanent,1.0,2018-07-06,,Male,White,
S00617,Communications,G4,Permanent,1.0,2014-10-21,2017-10-20,Male,White,
S00618,Sales,G6,Permanent,1.0,2016-06-26,,Male,White,
S00619,Research and Development,G4,Permanent,0.79,2018-08-21,,Male,White,
S00620,Marketing,G6,Permanent,1.0,2023-05-18,,Male,White,
S00621,Research and Development,G6,Permanent,1.0,2015-03-17,,Male,White,
S00622,Communications,G8,Permanent,1.0,2022-05-17,,Male,White,
S00623,IT Services,G4,Permanent,1.0,2022-08-26,,Male,White,
S00624,Sales,G3,Fixed-term,1.0,2014-10-09,2020-10-07,Male,White,2024-04-30
S00625,Sales,G4,Permanent,1.0,2024-07-05,,Female,Black,
S00626,Sales,G6,Permanent,0.28,2011-12-07,,Male,Asian,
S00627,IT Services,G7,Permanent,0.27,2018-07-19,,Male,White,
S00628,Sales,G5,Fixed-term,1.0,2009-10-01,,Female,White,
S00629,Commercial Services,G7,Fixed-term,0.8,2015-07-08,2018-07-07,Female,White,
S00630,Communications,G5,Permanent,1.0,2014-12-25,,Male,White,
S00631,Customer Services,G8,Permanent,1.0,2024-05-10,,Male,Black,
S00632,IT Services,G5,Permanent,0.85,2022-11-26,,Female,Black,
S00633,Estates,G7,Permanent,1.0,2022-02-21,,Male,White,
S00634,Communications,G6,Permanent,1.0,2008-01-27,2014-01-25,Female,White,
S00635,Legal and Governance,G4,Permanent,1.0,2011-09-22,,Female,White,
S00636,Estates,G8,Permanent,0.84,2022-03-10,,Female,White,
S00637,IT Services,G7,Fixed-term,1.0,2023-04-25,,Female,White,2023-05-18
S00638,Commercial Services,G4,Fixed-term,1.0,2012-07-24,,Male,Black,
S00639,Research and Development,G3,Permanent,1.0,2021-08-21,,Male,White,
S00640,Communications,G4,Fixed-term,0.28,2015-08-09,,Female,Mixed,
S00641,Estates,G4,Permanent,1.0,2013-11-13,2019-11-12,Male,White,
S00642,Commercial Services,G5,Permanent,1.0,2015-08-05,,Female,Black,
S00643,Sales,G7,Fixed-term,1.0,2023-11-03,,Female,White,
S00644,Commercial Services,G6,Permanent,1.0,2023-01-22,,Male,White,
S00645,IT Services,G5,Permanent,1.0,2011-03-01,,Male,Black,
S00646,Customer Services,G5,Fixed-term,1.0,2013-05-16,,Male,White,
S00647,Commercial Services,G6,Fixed-term,1.0,2019-08-14,,Male,White,2020-06-13
S00648,Estates,G9,Permanent,1.0,2009-07-02,,Female,White,
S00649,Finance,G5,Permanent,1.0,2014-03-28,,Female,White,
S00650,Commercial Services,G3,Fixed-term,0.61,2012-02-09,,Male,White,2023-04-12
S00651,Estates,G6,Fixed-term,1.0,2022-03-20,,M,White,2023-07-04
S00652,Legal and Governance,G3,Fixed-term,1.0,2019-08-20,,Female,Mixed,
S00653,IT Services,G3,Permanent,1.0,2014-01-29,,Male,White,
S00654,Sales,G6,Permanent,1.0,2008-04-16,,Female,White,
S00655,IT Services,G6,Permanent,1.0,2021-06-08,,Male,White,
S00656,IT Services,G5,Permanent,0.78,2013-11-04,,Female,White,
S00657,HR,G5,Permanent,1.0,2013-12-18,,Female,White,
S00658,Estates,G3,Fixed-term,1.0,2014-03-07,,Male,White,
S00659,Research and Development,G7,Permanent,0.71,2017-07-31,,Female,White,2024-12-27
S00660,HR,G7,Permanent,1.0,2021-07-21,,Male,Asian,2023-11-20
S00661,Facilities,G6,Permanent,0.28,2024-04-05,,Male,White,
S00662,HR,G5,Permanent,0.38,2019-08-24,,Male,White,
S00663,Commercial Services,G5,Permanent,1.0,2019-07-22,2023-07-21,F,White,
S00664,Commercial Services,G7,Permanent,0.76,2019-11-29,,Female,White,
S00665,Finance,G5,Permanent,1.0,2023-12-26,,Female,Asian,
S00666,Sales,G7,Permanent,0.45,2015-02-22,,Female,White,
S00667,Research and Development,G5,Permanent,0.46,2017-10-30,,Male,White,
S00668,HR,G5,Permanent,1.0,2013-11-28,,Female,White,
S00669,Procurement,G3,Permanent,1.0,2012-06-25,,Male,White,
S00670,Communications,G7,Permanent,0.4,2023-12-31,,Male,Mixed,
S00671,Commercial Services,G4,Permanent,1.0,2019-02-14,2023-02-13,Female,White,
S00672,Security,G6,Permanent,1.0,2018-01-10,2022-01-09,Male,Asian,
S00673,Communications,G5,Permanent,1.0,2013-10-15,2018-10-14,Male,White,
S00674,Research and Development,G8,Permanent,0.33,2022-11-06,,Male,Asian,
S00675,Finance,Grade 3,Permanent,1.0,2021-02-22,2024-02-22,F,Asian,
S00676,Customer Services,G6,Permanent,1.0,2021-09-13,2026-09-12,Female,White,
S00677,Estates,G5,Fixed-term,1.0,2013-08-31,,Female,Black,
S00678,Customer Services,G6,Permanent,1.0,2021-08-04,2027-08-03,Female,Asian,
S00679,Communications,G6,Permanent,1.0,2008-03-15,,Female,White,
S00680,Estates,G6,Permanent,0.22,2016-01-19,,Female,White,
S00681,Facilities,G6,Permanent,1.0,2016-12-14,,Male,White,
S00682,Communications,G7,Permanent,1.0,2011-07-26,,Female,White,
S00683,Procurement,G8,Permanent,1.0,2016-04-11,,Male,White,
S00684,Communications,G5,Permanent,1.0,2012-09-18,,Female,White,
S00685,Communications,G5,Permanent,0.68,2021-08-05,2024-08-04,Female,White,
S00686,Planning,G8,Permanent,0.9,2018-01-03,,Male,White,
S00687,Legal and Governance,G6,Permanent,1.0,2015-05-26,,Male,Black,
S00688,Procurement,G3,Permanent,1.0,2012-07-03,,Female,White,
S00689,Estates,G4,Permanent,1.0,2010-12-13,,Female,White,
S00690,Marketing,G5,Permanent,1.0,2023-09-08,,Female,White,
S00691,Estates,G9,Permanent,1.0,2017-12-22,,Male,White,
S00692,Commercial Services,G6,Permanent,1.0,2011-10-20,,Male,White,
S00693,Sales,G3,Permanent,1.0,2021-08-04,,Female,White,2023-04-20
S00694,IT Services,G5,Fixed-term,1.0,2016-10-20,,Male,White,
S00695,Communications,G4,Permanent,1.0,2019-08-19,2024-08-17,Female,Asian,
S00696,Customer Services,8,Permanent,1.0,2009-12-10,,M,White,
S00697,Research and Development,G7,Permanent,0.36,2018-03-05,2021-03-04,Male,White,
S00698,HR,G6,Permanent,1.0,2024-05-20,,Male,White,
S00699,Communications,G6,Permanent,0.7,2009-01-12,2012-01-12,Male,White,
